publication_date,compound,headline,neg,neu,pos,label
2017-08-30 13:13:01,-0.34,Merck&apos;s CETP Inhibitor Reduces Cardiovascular Risk by 9%,0.362,0.638,0.0,-1
2017-08-30 13:17:01,0.2732,Pfizer&apos;s sNDA for Bosulif Accepted in the U.S. and Europe,0.0,0.811,0.189,1
2017-08-30 13:29:17,0.4939,"Health Care Sector Update for 08/30/2017: JNJ, PFE, ABT, MRK, AMGN, MDCO, OTIC",0.0,0.789,0.211,1
2017-08-30 14:01:00,0.0,Gilead-Kite: A New Transformative Deal For Biotech,0.0,1.0,0.0,0
2017-08-30 14:37:15,0.6124,Pfizer’s Ibrance Could See Robust Growth in 2H17,0.0,0.545,0.455,1
2017-08-30 14:52:01,-0.34,Merck's CETP Inhibitor Reduces Cardiovascular Risk by 9%,0.362,0.638,0.0,-1
2017-08-30 15:46:00,-0.5719,Merck: Heartbreak Over A Cholesterol Drug,0.481,0.519,0.0,-1
2017-08-30 15:54:39,0.2732,Pfizer's sNDA for Bosulif Accepted in the U.S. and Europe,0.0,0.811,0.189,1
2017-08-30 20:48:16,0.6369,5 Greatest Health-Care Stocks of All Time,0.0,0.543,0.457,1
2017-08-31 03:06:00,0.0,"Hospira Recalls 1 Lot Of Vancomycin Hydrochloride For Injection, USP,750 Mg/vial",0.0,1.0,0.0,0
2017-08-31 11:37:14,0.0,How Pfizer’s Prevnar 13 and Lyrica Stand after 2Q17,0.0,1.0,0.0,0
2017-08-31 12:54:00,0.0,"Amyloid Publishes Long-Term Data Analysis from Pfizer Suggesting Tafamidis Delays Progression of TTR-FAP, a Rare Disease",0.0,1.0,0.0,0
2017-08-31 13:06:45,0.0,How Pfizer’s Rare Disease Franchise Stands after 2Q17,0.0,1.0,0.0,0
2017-08-31 13:18:32,0.0,"Phibro Animal Health Corporation (PAHC) Ex-Dividend Date Scheduled for September 01, 2017",0.0,1.0,0.0,0
2017-08-31 13:26:01,0.0,The Medicines Company&apos;s Infection Drug Vabomere Gets FDA Nod,0.0,1.0,0.0,0
2017-08-31 13:29:27,0.4939,"Health Care Sector Update for 08/31/2017: JNJ, PFE, MRK, ABT, AMGN, APRI, BVXV, AMGN",0.0,0.802,0.198,1
2017-08-31 14:36:32,0.0,"A Post-2Q17 Update on Pfizer’s Oncology Drugs: Sutent, Xalkori, and Inlyta",0.0,1.0,0.0,0
2017-08-31 15:56:17,0.0,The Medicines Company's Infection Drug Vabomere Gets FDA Nod,0.0,1.0,0.0,0
2017-08-31 16:34:10,0.0,Changes in GlaxoSmithKline’s Valuation after 2Q17,0.0,1.0,0.0,0
2017-08-31 20:29:25,0.4939,"Health Care Sector Update for 08/31/2017: JNJ, PFE, ABT, MRK, AMGN, IPXL, INSY",0.0,0.789,0.211,1
2017-08-31 20:58:52,0.4576,"After Hours Most Active for Aug 31, 2017 :  DOW, DD, SBAC, BAC, QQQ, MSFT, TEVA, PFE, GE, AMAT, GILD, INTC",0.0,0.864,0.136,1
2017-09-01 00:11:00,0.0,"Bristol-Myers Squibb, Pfizer, Abbott Are on the Move: Buy These Target Prices",0.0,1.0,0.0,0
2017-09-01 10:51:03,0.0,Why Is Pfizer (PFE) Up 2.5% Since the Last Earnings Report?,0.0,1.0,0.0,0
2017-09-01 11:36:25,0.0,A Post-2Q17 Look at Pfizer’s Internal Medicines,0.0,1.0,0.0,0
2017-09-01 13:06:18,0.0,Pfizer’s Sterile Injection Pharmaceuticals in 2Q17 and 1H17,0.0,1.0,0.0,0
2017-09-01 13:50:47,0.4939,"Health Care Sector Update for 09/01/2017: JNJ, PFE, ABT, MRK, AMGN, IOVA, APVO, PGNX",0.0,0.802,0.198,1
2017-09-01 14:36:14,0.0,How Pfizer’s Enbrel and Xeljanz Are Positioned after 2Q17,0.0,1.0,0.0,0
2017-09-01 15:38:00,0.4767,Pfizer Receives FDA Approval for MYLOTARG™ (gemtuzumab ozogamicin),0.0,0.693,0.307,1
2017-09-01 18:40:00,-0.1027,3 Stocks That Pay You,0.318,0.682,0.0,-1
2017-09-01 18:41:00,0.4404,Better Buy: Eli Lilly and Company vs. Pfizer Inc.,0.0,0.734,0.266,1
2017-09-01 19:21:46,0.4019,FDA approves Pfizer's leukemia drug,0.0,0.597,0.403,1
2017-09-01 20:30:57,0.0,"Pfizer Inc. : PFE-US: Dividend Analysis : August 04th, 2017 (record date) : By the numbers : September 1, 2017",0.0,1.0,0.0,0
2017-09-01 20:34:59,0.4019,FDA Approves Pfizer's Leukemia Drug,0.0,0.597,0.403,1
2017-09-02 01:15:03,0.296,Pfizer Inc (PFE) Chairman & CEO Ian C Read Sold $6.7 million of Shares,0.0,0.833,0.167,1
2017-09-02 09:48:36,0.0,US Market Indexes End the Month Higher,0.0,1.0,0.0,0
2017-09-03 12:49:29,0.6369,Here's the Best Dividend Stock in Big Pharma,0.0,0.625,0.375,1
2017-09-04 11:36:07,0.0,An Update on Pfizer’s Legacy Established Products after 2Q17,0.0,1.0,0.0,0
2017-09-04 13:06:07,0.0,What to Expect from Pfizer’s Biosimilars Business,0.0,1.0,0.0,0
2017-09-04 13:50:40,0.0,Key FDA Regulatory Events to Watch Out for in Sep 2017,0.0,1.0,0.0,0
2017-09-04 13:54:01,0.4215,Pfizer&apos;s Acute Leukemia Drug Mylotarg Approved by the FDA,0.0,0.741,0.259,1
2017-09-04 15:49:21,0.4215,Pfizer's Acute Leukemia Drug Mylotarg Approved by the FDA,0.0,0.741,0.259,1
2017-09-05 16:51:52,0.4939,Health Care Select Sector SPDR Fund Experiences Big Outflow,0.0,0.714,0.286,1
2017-09-06 11:50:01,0.0,7 Medical Conditions That Will Be Lining Big Pharma's Pockets by 2020,0.0,1.0,0.0,0
2017-09-06 13:23:24,0.0,"Shire plc (SHPG) Ex-Dividend Date Scheduled for September 07, 2017",0.0,1.0,0.0,0
2017-09-06 16:52:54,-0.3182,Merck's (MRK) Keytruda Gets EU Approval for Bladder Cancer,0.303,0.483,0.214,-1
2017-09-06 16:53:48,0.0,MEI Pharma-Presage Biosciences on License Deal for Voruciclib,0.0,1.0,0.0,0
2017-09-06 16:55:11,-0.2023,4 Drug Stocks Worth a Look on Promising Cancer Pipeline,0.314,0.357,0.329,-1
2017-09-06 22:50:34,0.2263,Here's Why Spark Therapeutics Inc. Surged 23.5% in August,0.0,0.808,0.192,1
2017-09-07 01:15:00,0.0,Genentech Recalls Three Lots Of Activase (alteplase) 100mg Vials,0.0,1.0,0.0,0
2017-09-07 05:49:00,0.4215,New Drugs Approved In August,0.0,0.588,0.412,1
2017-09-07 13:53:40,0.2023,3 Top Stocks for Retirees,0.0,0.625,0.375,1
2017-09-07 15:43:03,0.0,3 Alternative Mutual Funds to Ride Out a Spooky September,0.0,1.0,0.0,0
2017-09-07 15:58:12,0.0,Aerie Initiates Phase III Study for Ophthalmic Drug Roclatan,0.0,1.0,0.0,0
2017-09-07 16:54:35,0.0,J&J (JNJ) PAH Drug's U.S. Label Expanded for Pediatric Use,0.0,1.0,0.0,0
2017-09-07 19:23:31,-0.8316,EpiPen Maker Neglected ‘Hundreds’ of Complaints About Defects,0.638,0.362,0.0,-1
2017-09-07 19:32:05,-0.4019,"FDA says there have been 'hundreds of complaints' about EpiPen misfires, some patient deaths followed",0.162,0.838,0.0,-1
2017-09-07 21:20:21,-0.4767,U.S. FDA warns of problems with EpiPen manufacturing plant,0.369,0.631,0.0,-1
2017-09-07 23:15:17,-0.1027,"[$$] FDA Warns Pfizer's Meridian Unit on EpiPen Oversight, Quality Issues",0.123,0.877,0.0,-1
2017-09-08 00:19:00,-0.5859,FDA Warns Of Manufacturing Violations To EpiPen Plant,0.444,0.556,0.0,-1
2017-09-08 03:58:57,0.0,PRESS DIGEST - Wall Street Journal - Sept 8,0.0,1.0,0.0,0
2017-09-08 04:15:23,0.0,PRESS DIGEST- New York Times business news - Sept 8,0.0,1.0,0.0,0
2017-09-08 05:05:00,-0.1027,"[$$] FDA Warns Pfizer’s Meridian Unit on EpiPen Oversight, Quality Issues",0.123,0.877,0.0,-1
2017-09-08 10:32:33,-0.34,Pfizer’s Meridian Hit With FDA Warning Over EpiPen Flaws,0.231,0.769,0.0,-1
2017-09-08 10:53:10,-0.6249,FDA warns of serious manufacturing violations in letter to EpiPen manufacturing facility,0.404,0.596,0.0,-1
2017-09-08 11:38:13,0.0,Understanding Merck’s Valuation after 2Q17,0.0,1.0,0.0,0
2017-09-08 11:49:00,0.0,"[$$] Pfizer CEO, CFO Sell $13 Million in Stock",0.0,1.0,0.0,0
2017-09-08 13:23:29,0.0,"Stocks to Watch: Equifax, Pfizer, Kroger, Southwest, Kura Oncology, American Outdoor Brands",0.0,1.0,0.0,0
2017-09-08 15:35:45,0.0721,Pfizer Accused of Not Investigating EpiPen Failures,0.227,0.517,0.256,0
2017-09-08 15:55:33,0.5719,"Bristol-Myers' Opdivo Study Meets Early Success, Stock Up",0.0,0.654,0.346,1
2017-09-08 15:55:36,0.6597,"Dow 30 Stock Roundup: UTX to Buy Rockwell Collins, Merck Secures EU Keytruda Approval",0.0,0.69,0.31,1
2017-09-08 17:17:55,-0.2732,Feds want to deny Martin Shkreli bail,0.276,0.575,0.149,-1
2017-09-08 23:51:09,0.5719,3 Excellent Dividend ETFs for Turbulent Times,0.0,0.575,0.425,1
2017-09-09 22:05:00,-0.6249,Lilly Breast Cancer Drug Results May Challenge Pfizer Pill,0.346,0.551,0.102,-1
2017-09-10 07:15:00,0.5574,"Pfizer Presents Positive Pivotal Data for PF-05280014, an Investigational Biosimilar to Herceptin® (trastuzumab), at the European Society for Medical Oncology (ESMO) 2017 Congress",0.0,0.859,0.141,1
2017-09-10 08:19:36,-0.6597,"Lilly takes on Pfizer, Novartis with new breast cancer drug data",0.306,0.694,0.0,-1
2017-09-11 00:58:00,0.4404,"New Hope For AZN's Old Drug, More About BMY's Opdivo, IMDZ On Watch",0.0,0.805,0.195,1
2017-09-11 11:00:00,-0.5267,Pfizer Presents Overall Survival Data of XALKORI in Patients with ALK-Positive Advanced Non-Small Cell Lung Cancer,0.216,0.686,0.098,-1
2017-09-11 11:17:00,0.6369,Allergan&apos;s Patent Loophole Could Be a Huge Gift for Pfizer,0.0,0.574,0.426,1
2017-09-11 11:40:00,-0.6249,Featured Company News - Pfizer Receives Warning Letter from FDA Highlighting Manufacturing Defects in the EpiPen Administered for Anaphylaxis,0.242,0.758,0.0,-1
2017-09-11 12:51:40,0.6369,Allergan's Patent Loophole Could Be a Huge Gift for Pfizer,0.0,0.574,0.426,1
2017-09-11 13:20:24,0.0,"Forward Pharma A/S (FWP) Ex-Dividend Date Scheduled for September 12, 2017",0.0,1.0,0.0,0
2017-09-11 13:55:00,0.4168,FDA's Letter To Pfizer Won't Hurt EpiPen Market,0.0,0.716,0.284,1
2017-09-11 15:16:49,0.0,AbbVie says deaths in arthritis trial not linked to drug,0.0,1.0,0.0,0
2017-09-12 14:15:02,-0.6597,Pfizer Lung Cancer Drug&apos;s Overall Survival Data Unfavorable,0.386,0.614,0.0,-1
2017-09-12 14:25:16,0.4215,Is There Now An Opportunity In Pfizer Inc (PFE)?,0.0,0.741,0.259,1
2017-09-12 15:13:26,0.0,"Supercharge Your Portfolio With Amgen, Inc. (AMGN) Stock",0.0,1.0,0.0,0
2017-09-12 16:38:18,0.0,AbbVie's RA Candidate Meets Primary Endpoint in Phase III,0.0,1.0,0.0,0
2017-09-12 16:39:56,-0.6597,Pfizer Lung Cancer Drug's Overall Survival Data Unfavorable,0.386,0.614,0.0,-1
2017-09-12 17:11:00,0.6908,"Teva Pharma showing strong gains, IQ100 up 22%",0.0,0.513,0.487,1
2017-09-12 20:48:48,0.1027,"Market Close Report: Historical high reached as NASDAQ Composite Index closes at 6,454.28.",0.0,0.896,0.104,1
2017-09-12 20:54:54,0.0,"Close Update: Wall Street Hits Record Highs as Telecoms, Financials Lead",0.0,1.0,0.0,0
2017-09-12 21:34:53,0.0,Dow Jumps Again; Apple Stock Falls After iPhone X,0.0,1.0,0.0,0
2017-09-12 23:34:48,0.5574,Bristol-Myers Reports Positive Results from Melanoma Study,0.0,0.625,0.375,1
2017-09-13 11:41:04,0.0,Teva Pharmaceutical on the Street: Analysts’ Recommendations in September,0.0,1.0,0.0,0
2017-09-13 11:59:47,0.0258,US Market Indexes Reach New Highs on Tuesday,0.0,0.864,0.136,0
2017-09-13 13:34:16,0.0,"Merck & Company, Inc. (MRK) Ex-Dividend Date Scheduled for September 14, 2017",0.0,1.0,0.0,0
2017-09-13 16:38:33,0.0,"XLV, PFE, MDT, AGN: Large Inflows Detected at ETF",0.0,1.0,0.0,0
2017-09-13 21:23:09,0.2023,"Top Analyst Reports for Apple, Pfizer & Carnival",0.0,0.769,0.231,1
2017-09-14 01:36:47,0.0,3 Biotech Stocks That Have Already Quadrupled in 2017,0.0,1.0,0.0,0
2017-09-14 05:10:00,0.5574,"Pfizer, Astellas Report Positive Results From XTANDI Phase 3 Trial - Quick Facts",0.0,0.735,0.265,1
2017-09-14 09:00:00,-0.2023,Pfizer and Astellas Announce Positive Top-Line Results from Phase 3 PROSPER Trial of XTANDI (enzalutamide) in Patients with Non-Metastatic Castration-Resistant Prostate Cancer,0.163,0.704,0.133,-1
2017-09-14 09:54:45,-0.6249,"Pfizer, Astellas prostate cancer drug clears late-stage trial",0.376,0.513,0.111,-1
2017-09-14 11:32:00,0.6369,Here&apos;s Why the Best Is Yet to Come for Opko Health Inc.,0.0,0.724,0.276,1
2017-09-14 11:40:30,0.0,US STOCKS-Futures flat ahead of key inflation data,0.0,1.0,0.0,0
2017-09-14 12:16:09,0.1027,Pfizer shares rise 1.4% after news of positive late-stage cancer trial,0.242,0.44,0.319,1
2017-09-14 13:21:01,0.0,"The Zacks Analyst Blog Highlights: Apple, Pfizer, Carnival, T. Rowe Price and Novo Nordisk",0.0,1.0,0.0,0
2017-09-14 13:41:48,0.6369,Here's Why the Best Is Yet to Come for Opko Health Inc.,0.0,0.724,0.276,1
2017-09-14 13:51:08,-0.296,"UPDATE 2-Pfizer, Astellas prostate cancer drug succeeds key trial",0.301,0.479,0.219,-1
2017-09-14 14:18:00,0.0,Dow Hits Intraday Record but Rest of Market Falters After Inflation Reading,0.0,1.0,0.0,0
2017-09-14 14:18:00,-0.2023,Pfizer Announces Positive Late Stage Trial of Cancer Treatment,0.293,0.467,0.24,-1
2017-09-14 15:29:00,-0.4019,"Pfizer, Astellas prostate cancer drug promising in late-stage trial",0.312,0.496,0.191,-1
2017-09-14 15:51:03,0.0,Why Did Pfizer (PFE) Stock Pop Today?,0.0,1.0,0.0,0
2017-09-14 16:20:14,0.2732,"US stocks are mixed as energy companies rise, retailers dip",0.0,0.811,0.189,1
2017-09-14 17:16:27,0.4939,"Health Care Sector Update for 09/14/2017: JNJ, PFE, ABT, MRK, AMGN, GKOS, PFE, BVXV",0.0,0.802,0.198,1
2017-09-14 19:06:00,0.2263,"Boeing, United Tech Lead Dow to Records but Rest of Market Flounders",0.0,0.853,0.147,1
2017-09-14 19:19:00,-0.7906,"Exelixis, Inc. and Bristol-Myers Squibb Co. Gear Up for Round 2 of the Kidney Cancer Drug Battle Royale",0.318,0.682,0.0,-1
2017-09-14 20:05:00,0.1655,"Dow Posts Fresh Record, Third in a Row, but S&P 500 and Nasdaq Fall",0.0,0.879,0.121,1
2017-09-14 20:05:37,0.0,How This Dow Component Could Double Its Prostate-Cancer Market,0.0,1.0,0.0,0
2017-09-14 20:11:55,0.0,Markets Right Now: Dow ekes out another high in mixed day,0.0,1.0,0.0,0
2017-09-14 20:37:41,0.4939,"Health Care Sector Update for 09/14/2017: JNJ, PFE, ABT, MRK, AMGN, EKSO, RARE, CRIS",0.0,0.802,0.198,1
2017-09-14 21:37:06,0.0,"Noteworthy Thursday Option Activity: MCD, MO, PFE",0.0,1.0,0.0,0
2017-09-15 10:52:10,0.0,"Pharma Stock Roundup: Achillion Slumps on End of HCV Deal, Teva Gets a New CEO",0.0,1.0,0.0,0
2017-09-15 11:37:06,-0.4939,Who Will Win the Kidney Cancer Battle Between Bristol-Myers Squibb and Exelixis?,0.354,0.455,0.192,-1
2017-09-15 12:02:53,0.0,Dow Jones Closes at New High,0.0,1.0,0.0,0
2017-09-15 13:37:25,-0.6597,Pfizer Punches Back at Johnson & Johnson in Prostate Cancer,0.355,0.645,0.0,-1
2017-09-15 15:38:55,0.0,"Dow Movers: GS, BA",0.0,1.0,0.0,0
2017-09-15 16:38:20,0.0,Oncology Space in Focus this Week on ESMO Presentations,0.0,1.0,0.0,0
2017-09-15 16:39:27,-0.296,Pfizer Xtandi Succeeds in Early Stage Prostate Cancer Study,0.301,0.479,0.219,-1
2017-09-15 19:34:43,0.0,"Levin Capital Strategies, L.p. Buys Tyson Foods Inc, General Electric Co, Qualcomm Inc, Sells ...",0.0,1.0,0.0,0
2017-09-16 19:25:00,0.0,3 Stocks to Buy and Hold for Decades,0.0,1.0,0.0,0
2017-09-17 11:03:00,0.4404,Better Buy: Pfizer Inc. vs. Bristol-Myers Squibb,0.0,0.674,0.326,1
2017-09-17 14:35:49,0.4404,10 Rock-Solid Reasons Johnson & Johnson's Near-Term Future Looks Bright,0.0,0.734,0.266,1
2017-09-18 14:00:02,0.4767,Neos Therapeutics ADHD Drug Adzenys Receives Approval in US,0.0,0.721,0.279,1
2017-09-18 14:19:26,-0.6597,Buy Bristol-Myers Squibb Co (BMY) Stock With No Fear,0.435,0.565,0.0,-1
2017-09-18 14:30:00,0.0,3 High-Yield Healthcare Stocks,0.0,1.0,0.0,0
2017-09-18 16:40:38,0.3818,Catalyst (CPRX) Focused on Two Lead Pipeline Candidates,0.0,0.729,0.271,1
2017-09-18 17:35:09,0.4019,Interesting October Stock Options for PFE,0.0,0.649,0.351,1
2017-09-18 18:19:40,0.3612,What Analysts Recommend for Novartis in September 2017,0.0,0.737,0.263,1
2017-09-18 20:56:11,0.4576,"After Hours Most Active for Sep 18, 2017 :  MSFT, LC, CERN, BAC, MU, PFE, BABA, GE, CPN, AAPL, ISBC, ETFC",0.0,0.864,0.136,1
2017-09-19 11:34:00,0.0,3 Stocks to Buy with Dividend Yields Above 3%,0.0,1.0,0.0,0
2017-09-19 14:00:00,0.0,Pfizer Invites Public to View and Listen to Webcast of October 31 Conference Call with Analysts,0.0,1.0,0.0,0
2017-09-19 17:15:00,-0.2732,Pfizer Announces Outcome of FDA Advisory Committee Meeting for SUTENT® in Patients at High Risk of Recurrent Renal Cell Carcinoma after Surgery,0.091,0.909,0.0,-1
2017-09-19 20:56:17,0.4576,"After Hours Most Active for Sep 19, 2017 :  BAC, T, INTC, APD, KEY, Z, PFE, GE, FOXA, BBBY, QQQ, ETFC",0.0,0.864,0.136,1
2017-09-20 09:22:00,0.4019,PFE Claims J&J Engaged In Unlawful Conduct To Stifle Competition From Inflectra,0.0,0.803,0.197,1
2017-09-20 11:52:57,0.0,"Early movers: FDX, WMT, AMZN, BBB, PFE, LB & more",0.0,1.0,0.0,0
2017-09-20 13:10:00,0.4939,Pfizer Goes to Court to Allow Competition for Biologics and Expand Options for Patients,0.0,0.741,0.259,1
2017-09-20 13:39:00,0.5859,"Investors Await Fed Move; Amazon To Link Alexa, Smart Glasses",0.0,0.547,0.453,1
2017-09-20 13:45:03,0.0,"Pfizer Should Outperform, Morgan Stanley Upgrades",0.0,1.0,0.0,0
2017-09-20 13:52:24,0.0,Pfizer's stock jumps to 13-month high to lead Dow gainers after analyst upgrade,0.0,1.0,0.0,0
2017-09-20 13:56:45,0.0,US STOCKS-Wall St opens little changed; Fed takes center stage,0.0,1.0,0.0,0
2017-09-20 14:12:02,0.0,Pfizer&apos;s Sutent Label Expansion Gets Mixed FDA Committee View,0.0,1.0,0.0,0
2017-09-20 16:38:58,0.0,"Dow Movers: MMM, PFE",0.0,1.0,0.0,0
2017-09-20 16:42:35,0.0,Pfizer's Sutent Label Expansion Gets Mixed FDA Committee View,0.0,1.0,0.0,0
2017-09-20 17:39:00,0.0,Pfizer: Is It Time To Buy?,0.0,1.0,0.0,0
2017-09-20 17:48:42,0.0,Behind Pfizer’s Product Developments after 2Q17,0.0,1.0,0.0,0
2017-09-20 18:17:31,-0.2263,[$$] Murky World of Drug Rebates Gets Airing in Lawsuit,0.174,0.826,0.0,-1
2017-09-20 19:23:59,0.0,Pfizer files suit against J&J over Remicade contracts,0.0,1.0,0.0,0
2017-09-20 19:37:53,0.0,Inside Pfizer’s Post-2Q17 Pipeline Developments,0.0,1.0,0.0,0
2017-09-20 19:42:19,-0.2263,[$$] Pfizer takes on J&J with antitrust lawsuit,0.213,0.787,0.0,-1
2017-09-20 20:56:22,0.4576,"After Hours Most Active for Sep 20, 2017 :  INTC, GE, F, BAC, PFE, ZNGA, AAPL, JPM, CSCO, HPE, QQQ, CDNS",0.0,0.864,0.136,1
2017-09-20 21:06:05,0.0,Pfizer’s Revenues in Review: PFE’s Quarterly Performance,0.0,1.0,0.0,0
2017-09-20 22:46:51,0.1027,"[$$] Pfizer Alleges J&J Thwarted Competition to Remicade, in Legal Test of Biotech-Drug Copies",0.075,0.822,0.103,1
2017-09-21 00:46:00,0.0,Pfizer and Johnson & Johnson&apos;s Brewing Brawl Gets Real,0.0,1.0,0.0,0
2017-09-21 01:01:00,0.0,"FDA Nod For ABMD, AERI Faces FDA Panel In Oct, IPCI Put On Notice, PFE Sues JNJ",0.0,1.0,0.0,0
2017-09-21 01:34:57,-0.5423,Mylan Down 24% Year to Date: What's Troubling the Stock?,0.28,0.72,0.0,-1
2017-09-21 02:35:37,0.0,Pfizer and Johnson & Johnson's Brewing Brawl Gets Real,0.0,1.0,0.0,0
2017-09-21 03:39:00,0.0,"Merck, Pfizer Report EU Marketing Authorization For BAVENCIO - Quick Facts",0.0,1.0,0.0,0
2017-09-21 04:41:51,0.0,PRESS DIGEST - Wall Street Journal - Sept 21,0.0,1.0,0.0,0
2017-09-21 04:44:03,-0.2263,[$$] The Murky World of Drug Rebates Gets Airing in Lawsuit,0.16,0.84,0.0,-1
2017-09-21 06:34:00,0.3182,Pfizer is taking its fight with J&J over a blockbuster drug to court,0.158,0.606,0.236,1
2017-09-21 07:19:24,-0.6597,"Merck KGaA, Pfizer's cancer drug Bavencio gets EU nod",0.355,0.645,0.0,-1
2017-09-21 07:28:00,0.4019,European Commission Approves Bavencio (avelumab) for Metastatic Merkel Cell Carcinoma,0.0,0.769,0.231,1
2017-09-21 10:00:29,0.0,Big Pharma Turns to Blockchain to Track Meds,0.0,1.0,0.0,0
2017-09-21 10:48:23,0.4939,This squabble between two big drugmakers could have major implications for the U.S. health care system,0.0,0.824,0.176,1
2017-09-21 10:59:00,-0.4939,New Global Report Finds Majority of People at High Risk of Stroke Not Being Screened for Common Risk Factors,0.198,0.802,0.0,-1
2017-09-21 11:37:00,0.0,3 Ways AI Is Changing Medicine,0.0,1.0,0.0,0
2017-09-21 11:40:09,0.0,Assessing Pfizer’s Performance by Business Segment in 2Q17,0.0,1.0,0.0,0
2017-09-21 13:09:50,0.0,Understanding Pfizer’s Performance in US and International Markets,0.0,1.0,0.0,0
2017-09-21 13:35:08,-0.4019,Pharma giants' to clash in court over biosimilar product dispute,0.231,0.769,0.0,-1
2017-09-21 13:45:01,0.34,Can Pfizer (PFE) Prove to be an Apt Value Investment?,0.0,0.789,0.211,1
2017-09-21 14:00:00,0.0,National Sickle Cell Disease Poll of African Americans Dispels Long-Held Views,0.0,1.0,0.0,0
2017-09-21 14:25:02,-0.3612,"Pfizer Sues J&J, Accuses it of Preventing Inflectra Uptake",0.333,0.667,0.0,-1
2017-09-21 14:30:00,0.0,Pfizer Invites Public to Listen to Webcast of Pfizer Discussion at Healthcare Conference,0.0,1.0,0.0,0
2017-09-21 14:38:04,0.3818,These Key Pfizer Products Contributed to Growth in 2Q17,0.0,0.755,0.245,1
2017-09-21 16:40:32,0.0,"Stock Market News For Sep 21, 2017",0.0,1.0,0.0,0
2017-09-21 17:33:00,0.4215,[$$] Pfizer's Underappreciated Global Opportunity,0.0,0.588,0.412,1
2017-09-21 19:39:30,0.0,"XLV, JNJ, PFE, MDT: Large Inflows Detected at ETF",0.0,1.0,0.0,0
2017-09-21 21:59:28,0.25,"Versartis growth hormone drug fails key study, shares sink",0.206,0.441,0.353,1
2017-09-22 00:54:00,-0.3182,Versartis Loses VELOCITY - What Other Pharma Stocks Made News This Week?,0.187,0.813,0.0,-1
2017-09-22 08:35:02,0.5267,US Market Indexes Gain on Wednesday,0.0,0.595,0.405,1
2017-09-22 11:37:29,-0.1027,These Pfizer’s Products Are Now Losing Market Share,0.241,0.556,0.204,-1
2017-09-22 12:42:12,0.0,"Pharma Stock Roundup: Pfizer Files Suit against J&J, Supernus Hit by Study Update",0.0,1.0,0.0,0
2017-09-22 12:58:12,-0.6597,"Cancer Space Update: Mixed Week for Pfizer, Roche Falters",0.355,0.645,0.0,-1
2017-09-22 13:07:08,0.0,What Pfizer’s Valuation Changes after 2Q17 Tell Us,0.0,1.0,0.0,0
2017-09-22 14:39:03,0.5719,"Dow 30 Stock Roundup: BA Wins $600M Air Force Contract, JPM Invests in Bill.com",0.0,0.778,0.222,1
2017-09-22 15:39:17,-0.3182,Pfizer-Merck KGaA Skin Cancer Drug Bavencio Gets EU Approval,0.303,0.483,0.214,-1
2017-09-22 17:08:19,0.0,AstraZeneca Stock Upgraded: What You Need to Know,0.0,1.0,0.0,0
2017-09-22 18:44:00,-0.5106,This Trial Failure Dropped Versartis Inc 86.6% and Lifted Ascendis Pharma 51.4%,0.231,0.769,0.0,-1
2017-09-22 19:17:15,-0.4939,Healthcare Stocks Soar After McCain Rejects Obamacare Repeal,0.314,0.686,0.0,-1
2017-09-23 15:48:32,0.0,3 Biotech Stocks That Skyrocketed This Week: Can They Go Higher?,0.0,1.0,0.0,0
2017-09-23 16:40:00,0.0,The 6 Medications Being Used to Tackle the Opioid Epidemic,0.0,1.0,0.0,0
2017-09-25 04:01:00,0.0,[$$] Gene Therapy Is Nearing a Major Breakthrough,0.0,1.0,0.0,0
2017-09-25 11:00:00,0.0,Pfizer Spins Off New Firm for Some Rare Disease Drugs,0.0,1.0,0.0,0
2017-09-25 11:02:46,0.0,[$$] Pfizer tests new way of putting more drugs on trial,0.0,1.0,0.0,0
